id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
293771,Dead Rising: Watchtower,"Horror,Science Fiction,Action",en,A group of people fight to survive in a zombie infested town.,10.956,2015-03-27,5.2,291
14114,You Got Served,"Music,Drama",en,"At Mr. Rad's Warehouse, the best hip-hop crews in Los Angeles compete for money and respect. But when a suburban crew crashes the party, stealing their dancers - and their moves - two warring friends have to pull together to represent the street. Starring hip-hop sensations Marques Houston, Omari Grandberry, Lil' Kim and comedian Steve Harvey.",14.846,2004-01-30,6.4,331
615453,Ne Zha,"Animation,Fantasy,Adventure",zh,"The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty, whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero, but instead he becomes a devil incarnate, because the Spirit Seed and a Demon Pill are switched.",23.083,2019-07-26,7.9,279
16642,Days of Heaven,"Drama,Romance",en,"In 1916, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer.",10.329,1978-09-13,7.5,770
524047,Greenland,"Action,Thriller,Drama",en,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",71.499,2020-07-29,7.2,3464
447404,Pokémon Detective Pikachu,"Action,Adventure,Fantasy",en,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",114.859,2019-05-03,7.0,5719
9966,The Messengers,"Mystery,Thriller,Horror",en,"When the Solomons trade in the craziness of big-city life for the quiet of a North Dakota farm, little do they expect the nightmare that follows. Soon after arriving, teenage Jess (Kristen Stewart) and her younger brother see terrifying apparitions and endure attacks from a supernatural source. Jess must warn her disbelieving family before it is too late to save them.",25.609,2007-02-02,5.7,664
411405,Small Crimes,"Drama,Comedy,Thriller,Crime",en,"A disgraced former cop, fresh off a six-year prison sentence for attempted murder, returns home looking for redemption but winds up trapped in the mess he left behind.",9.105,2017-04-28,5.4,226
2179,Tenacious D in The Pick of Destiny,"Comedy,Music",en,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",15.208,2006-11-22,6.7,1281
10395,Wolf,"Fantasy,Drama,Horror",en,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,14.944,1994-06-17,6.1,712
419835,Crooked House,"Drama,Mystery,Crime",en,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.",13.537,2017-09-06,6.4,751
2787,Pitch Black,"Thriller,Science Fiction,Action",en,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",10.131,2000-02-18,6.8,3714
121734,"Tad, the Lost Explorer","Animation,Comedy,Adventure,Family",es,"Tad is a celebrity archaeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real professor and takes his place on a flight to Peru in search of the lost city of Paititi.",54.414,2012-08-10,6.0,427
412117,The Secret Life of Pets 2,"Adventure,Animation,Comedy,Family",en,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",80.667,2019-05-24,7.0,2506
699102,A Week Away,"Drama,Family,Music,Romance",en,"Troubled teen Will Hawkins has a run-in with the law that puts him at an important crossroad: go to juvenile detention or attend a Christian summer camp. At first a fish-out-of-water, Will opens his heart, discovers love with a camp regular, and sense of belonging in the last place he expected to find it.",25.106,2021-03-26,7.0,298
58151,Fright Night,"Horror,Comedy",en,"A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician.",16.893,2011-08-18,6.2,1588
8838,Mercury Rising,"Action,Crime,Drama,Thriller",en,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",15.752,1998-04-03,6.2,1252
79433,Ronal the Barbarian,"Animation,Adventure,Fantasy",da,"Ronal is a young barbarian with low self-esteem, the polar opposite of all the muscular barbarians in his village. He's a real wuss. However, as fate would have it, responsibility for the tribe's survival falls on Ronal's scrawny shoulders, when the evil Lord Volcazar raids the village and abducts every living barbarian with the exception of Ronal, who is forced to go on a perilous quest to save his enslaved clan and thwart Volcazar’s plot to rule the world. Along the way, our unlikely hero is joined by Alibert the buttery bard, Zandra the gorgeous shield-maiden and Elric the metrosexual elfin guide. To ultimately vanquish the enemy, the band must overcome awesome challenges.",11.847,2011-09-27,6.1,209
10648,Magnum Force,"Drama,Crime,Action",en,"""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them.",16.195,1973-12-23,7.2,806
709629,War of Likes,Comedy,es,"In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly.",38.23,2021-03-12,7.8,228
483306,Dear Basketball,Animation,en,"An animated telling of Kobe Bryant's titular poem, signaling his retirement from the sport that made his name.",5.118,2017-04-23,7.3,210
2501,The Bourne Identity,"Action,Drama,Mystery,Thriller",en,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",32.465,2002-06-14,7.4,7876
89,Indiana Jones and the Last Crusade,"Adventure,Action",en,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",33.359,1989-05-24,7.8,8253
8738,The Final Countdown,"War,Action,Science Fiction",en,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.",11.516,1980-01-31,6.6,449
8978,Assault on Precinct 13,"Action,Crime,Thriller,Drama",en,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",14.532,2005-01-19,6.2,855
31608,Three Fugitives,"Comedy,Crime",en,"On his first day after being released from jail for 14 armed bank robberies, Lucas finds himself caught up in someone else's robbery. Perry has decided to hold up the local bank to raise money so that he can keep his daughter, Meg, and get her the treatment she needs. Dugan, a detective, assumes Lucas helped plan the robbery, and hence Lucas, Perry and Meg become three fugitives.",9.073,1989-01-27,6.7,224
1648,Bill & Ted's Excellent Adventure,"Adventure,Comedy,Science Fiction",en,"Bill and Ted are high school buddies starting a band. They are also about to fail their history class—which means Ted would be sent to military school—but receive help from Rufus, a traveller from a future where their band is the foundation for a perfect society. With the use of Rufus' time machine, Bill and Ted travel to various points in history, returning with important figures to help them complete their final history presentation.",17.618,1989-02-17,6.9,1442
438674,Dragged Across Concrete,"Crime,Action,Thriller",en,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",15.917,2018-09-03,6.5,728
33282,Natale a Beverly Hills,Comedy,it,The story of some Italians at Beverly Hills during the Christmas holiday.,4.771,2009-12-18,4.8,260
64246,Colorful,"Animation,Drama,Family",ja,"Upon reaching the train station to death, a dejected soul is informed that he is lucky and will have another chance at life. He is placed in the body of a 14-year-old boy named Kobayashi Makoto, who has just committed suicide. Watched over by a neutral spirit named Purapura, the soul must figure out what his greatest sin and mistake in his former life was, before his time limit in Makoto's body runs out. He also has a number of other lesser duties he must complete, such as understanding what led Makoto to commit suicide in the first place and learning how to enjoy his second chance at life.",13.428,2010-08-21,7.3,213
13925,Luxo Jr.,"Animation,Comedy",en,"A baby lamp finds a ball to play with and it's all fun and games until the ball bursts. Just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ball ten times bigger.",9.162,1986-08-17,7.1,484
28145,"They Shoot Horses, Don't They?",Drama,en,"In the midst of the Great Depression, manipulative emcee Rocky enlists contestants for a dance marathon offering a $1,500 cash prize. Among them are a failed actress, a middle-aged sailor, a delusional blonde and a pregnant girl.",8.158,1969-12-10,7.8,229
438259,Journey's End,"War,Drama",en,"Set in a dugout in Aisne in 1918, a group of British officers, led by the mentally disintegrating young officer Stanhope, variously await their fate.",11.609,2017-12-14,6.2,227
317560,Carrie Pilby,"Comedy,Drama",en,"Awkward, isolated and disapproving of most of the people around her, a precocious 19-year-old genius is challenged to put her convictions to the test by venturing out on to the NYC dating scene.",7.912,2017-03-31,6.9,355
10644,The Unbearable Lightness of Being,"Comedy,Romance,Drama",en,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.",11.262,1988-02-05,7.1,331
1581,The Holiday,"Comedy,Romance",en,"Two women, one from the United States and one from the United Kingdom, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",16.927,2006-12-08,7.1,4150
521127,Kingdoms,"Drama,Romance",es,"Alejandro, a freshman, and Sofia, who’s doing her thesis, meet in college. They build an asymmetrical relationship: he’s in love while she just wants to see her sexual desires fulfilled.",6.515,2018-08-02,6.5,243
46523,New Kids Turbo,"Action,Comedy",nl,Five friends from 'Maaskantje' are getting fired because of the economic crisis. They decide that they won't pay for anything anymore.,5.927,2010-12-09,6.2,210
14061,The Edge of Love,"Drama,History,Romance",en,"When the Welsh poet Dylan Thomas and his flirtatious wife Caitlin sweep into war-torn London, the last thing they expect is to bump into Dylan's childhood sweetheart Vera. Despite her joy at seeing Dylan after so many years, Vera is swept off her feet by a dashing officer, William Killick, and finds herself torn between the open adoration of her new found beau and the wily charms of the exotic Welshman.",7.961,2008-06-20,6.1,301
431,Cube,"Thriller,Science Fiction,Mystery",en,"A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",18.346,1997-09-09,6.8,3851
11186,Child's Play 2,"Horror,Thriller",en,"When Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",55.063,1990-11-09,6.2,1390
10247,He Was a Quiet Man,"Comedy,Drama,Romance",en,"A troubled loner, Bob Maconel, imagines blowing up the tower in Los Angeles where he works. He takes a revolver to his office intent on killing colleagues, and then himself. At home, he holds conversations with his fish, who encourage him to do it. His supervisor picks on him. As he's screwing his courage to the sticking place, he drops a bullet; while on the floor looking for it, another colleague does exactly what Bob has been planning. Bob emerges a hero and the one colleague he likes, a woman with a bright smile, is severely wounded. Can Bob help her through despair and find himself and joy in life? Or, as everyone says, is this impossible for a man like him?",8.479,2007-11-23,6.4,242
382595,Dalida,"Music,Drama",fr,"Based on the true story of acclaimed music icon ""Dalida"" born in Cairo, who gained celebrity in the 50s, singing in French, Spanish, Arabic, Hebrew, German, Italian, playing in awarded Youssef Chahine's picture ""Le Sixième Jour"", and who later committed suicide in 1987 in Paris, after selling more than 130 million records worldwide.",5.129,2017-01-11,6.6,218
544401,Cherry,"Drama,Crime",en,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.",63.778,2021-02-26,7.4,987
1620,Hitman,"Action,Thriller,Drama",en,"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",30.383,2007-11-21,6.1,2722
4995,Boogie Nights,Drama,en,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",24.132,1997-10-07,7.6,2537
8319,Chapter 27,Drama,en,A film about Mark David Chapman in the days leading up to the infamous murder of Beatle John Lennon.,6.325,2007-01-25,5.6,206
14794,if....,Drama,en,"In an English boys' boarding school, social hierarchy reigns supreme and power remains in the hands of distanced and ineffectual teachers and callously vicious prefects in the Upper Sixth. But three Lower Sixth students, leader Mick Travis,  Wallace and Johnny decide on a shocking course of action to redress the balance of privilege once and for all.",7.383,1968-12-19,7.1,276
8429,Paisan,"History,Drama,War",it,"Six vignettes follow the Allied invasion from July 1943 to winter 1944, from Sicily north to Venice.",6.935,1946-12-10,7.7,233
9964,Bad Taste,"Action,Comedy,Horror,Science Fiction",en,"A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the problem. Things are complicated due to Giles, an aid worker who comes to Kaihoro the same day to collect change from the residents. He is captured by the aliens, and AIaDS stages a rescue mission that quickly becomes an all-out assault on the aliens’ headquarters.",9.31,1987-12-01,6.4,639
42801,"Yesterday, Today and Tomorrow","Drama,Comedy,Romance",it,Three tales of very different women using their sexuality as a means to getting what they want.,6.9,1963-12-21,7.6,330
41411,The Round Up,"Drama,History,War",fr,"A faithful retelling of the 1942 ""Vel' d'Hiv Roundup"" and the events surrounding it.",13.287,2010-03-10,7.6,874
11316,Macbeth,"War,Drama",en,"Scotland, 11th century. Driven by the twisted prophecy of three witches and the ruthless ambition of his wife, warlord Macbeth, bold and brave, but also weak and hesitant, betrays his good king and his brothers in arms and sinks into the bloody mud of a path with no return, sown with crime and suspicion.",8.392,1971-12-20,7.1,217
12121,Made in America,Comedy,en,"A young black woman discovers that her father was a sperm donor, and if that wasn't bad enough, he's white.",6.706,1993-01-06,5.5,289
359940,"Three Billboards Outside Ebbing, Missouri","Crime,Drama",en,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",20.944,2017-12-01,8.1,8629
613090,"Live Twice, Love Once","Comedy,Drama",es,A retired academic teacher tries to find the love of his youth after being diagnosed with Alzheimer's.,11.005,2019-09-06,7.5,283
37724,Skyfall,"Action,Adventure,Thriller",en,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",64.669,2012-10-25,7.2,13636
34769,Defendor,"Drama,Action,Comedy,Crime",en,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents.",8.078,2009-09-12,6.4,444
285423,Jarhead 2: Field of Fire,"War,Action",en,"Battle-scarred and disillusioned by the war, Corporal Chris Merrimette is put in charge of a unit whose next mission is to resupply a remote outpost on the edge of Taliban-controlled territory. While driving through the hostile Helmand province, a Navy SEAL flags down their convoy and enlists the unit on an operation of international importance: they must help an Afghan woman famous for her defiance of the Taliban escape the country. Without tanks or air support, Merrimette and his team will need all the courage and firepower they can muster to fight their way across the war-torn country and shepherd the woman to safety.",17.969,2014-08-14,6.4,236
11870,Big Fat Liar,"Family,Comedy,Adventure",en,"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale! On a cross-country adventure to set the record straight, Jason and best friend Kaylee devise a high-tech plan to squeeze the truth out of Wolf through a series of outrageous pranks, crazy stunts and big laughs. It's payback time!",12.602,2002-02-08,5.8,681
763149,Aftermath,"Horror,Crime,Drama,Thriller",en,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",54.577,2021-08-04,6.4,458
10552,Cat's Eye,"Horror,Thriller",en,"Three short stories by shock-meister Stephen King are linked by a stray cat that roams from one tale to the next in this creepy triptych that begins as Dick (James Woods) tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.",23.816,1985-04-12,6.8,492
11457,Life as a House,Drama,en,"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",8.055,2001-10-25,7.1,326
449924,Ip Man 4: The Finale,"Action,Drama,History",cn,"Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.",18.619,2019-12-19,7.3,1582
371608,The Strangers: Prey at Night,"Horror,Thriller",en,"A family’s road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked killers pay them a visit to test the family’s every limit as they struggle to survive.",26.187,2018-03-07,5.6,1106
252838,The Wedding Ringer,Comedy,en,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",30.641,2015-01-16,6.5,1383
235260,Son of God,Drama,en,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.",27.177,2014-02-28,6.8,242
459670,Monica and Friends: Bonds,"Family,Adventure,Comedy",pt,"Fluffy, Jimmy Five's pet dog, vanished. He develops an infallible plan to rescue the little dog, but, he will need help from his faithful friends: Monica, Maggy and Smudge. Together, they will face challengers and live incredible adventures to get Fluffy back home.",10.999,2019-06-27,7.6,238
114,Pretty Woman,"Romance,Comedy",en,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",56.518,1990-03-23,7.4,6515
86868,Would I Lie to You? 3,Comedy,fr,"Eddie, Dov, Yvan and the others ... Our warm friends have migrated from the moribund Sentier to the flourishing suburb of Aubervilliers ... Where the old Jewish entrepreneurs left the ground to young courageous and dynamic Chinese wholesalers ...  The little band is as close to each other as in previous episodes, and life goes on at the mercy of small family events and business.  Dov still seems frivolous, enterprising Eddie, chilled Yvan, casual Karine, resolute Sandra, naive Chochana, irresponsible Serge and mythomaniac. As for Patrick, he is in love and the happy elected is far from easy to access.  Everything would be fine until a bad wind brings its share of adversity seriously compromising the cohesion of the group.  Will they succumb under the storm to the turmoil, or, once again, by mutual aid, cunning and skill, will they triumph over the crisis with panache?",5.138,2012-01-31,5.5,290
631,Sunrise: A Song of Two Humans,"Drama,Romance",en,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.",8.53,1927-11-04,7.9,603
55960,"Toto, Peppino, and the Hussy","Comedy,Romance",it,"Antonio, Peppino and Lucia are three brothers who live in the country near Naples. Lucia's son, Gianni, goes to Naples to study medicine, but there he knows a ballet dancer. They fall in love and, when she goes to Milan, Gianni follows her. Informed of this and afraid that their nephew will stop studying, the three Caponi brothers leave for Milan to persuade Gianni to come back and continue studying and abandon the ""Malafemmina"" (bad girl).",5.38,1956-08-23,8.1,280
14283,The Red Violin,"Drama,Thriller,Mystery,Music,Romance",fr,"300 through the years of a remarkable musical instrument. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin has traveled through Austria, England, China, and Canada, leaving both beauty and tragedy in its wake. In Montreal, Samuel L Jackson plays an appraiser going over its complex history.",11.215,1998-09-10,7.4,315
13767,The Santa Clause 3: The Escape Clause,"Comedy,Family,Adventure",en,"Now that Santa and Mrs. Claus have the North Pole running smoothly, the Counsel of Legendary Figures has called an emergency meeting on Christmas Eve! The evil Jack Frost has been making trouble, looking to take over the holiday! So he launches a plan to sabotage the toy factory and compel Scott to invoke the little-known Escape Clause and wish he'd never become Santa.",14.678,2006-11-01,5.4,831
25602,Ninja,"Action,Crime,Drama,Thriller",en,"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja.",22.025,2009-10-22,6.0,256
11523,View from the Top,"Comedy,Romance",en,A small-town woman tries to achieve her goal of becoming a flight attendant.,13.404,2003-03-21,5.6,471
637693,Spirit Untamed,"Animation,Adventure,Family,Western",en,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,150.453,2021-05-20,7.5,394
8328,Step Up 2: The Streets,"Music,Drama,Romance",en,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",24.899,2008-02-14,6.7,1991
10684,Courage Under Fire,"Drama,Thriller,Mystery,War",en,"A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses...",9.022,1996-07-04,6.5,710
537059,Justice League vs. the Fatal Five,"Animation,Action,Science Fiction",en,"The Justice League faces a powerful new threat — the Fatal Five! Superman, Batman and Wonder Woman seek answers as the time-traveling trio of Mano, Persuader and Tharok terrorize Metropolis in search of budding Green Lantern, Jessica Cruz. With her unwilling help, they aim to free remaining Fatal Five members Emerald Empress and Validus to carry out their sinister plan. But the Justice League has also discovered an ally from another time in the peculiar Star Boy — brimming with volatile power, could he be the key to thwarting the Fatal Five? An epic battle against ultimate evil awaits!",18.997,2019-03-29,6.9,264
202575,The House of Magic,"Family,Fantasy,Animation,Adventure",en,"Thunder, an abandoned young cat seeking shelter from a storm, stumbles into the strangest house imaginable, owned by an old magician and inhabited by a dazzling array of automatons and gizmos. Not everyone welcomes the new addition to the troupe as Jack Rabbit and Maggie Mouse plot to evict Thunder. The situation gets worse when the magician lands in hospital and his scheming nephew sees his chance to cash in by selling the mansion. Our young hero is determined to earn his place and so he enlists the help of some wacky magician's assistants to protect his magical new home.",17.692,2013-12-24,6.3,289
481157,In Her Hands,Comedy,fr,A young man from a modest family gets the chance of a lifetime to reveal his hidden talent for piano but can he find the strength and courage to live up to the challenge?,5.196,2018-12-26,6.6,246
16672,Woman in the Dunes,"Drama,Thriller",ja,An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.,8.046,1964-02-15,8.3,292
592336,Don't Stop Me Now,Comedy,it,"Paola, a modern woman used to the hardships of modern life, takes her chance to make things right for herself.",6.178,2019-04-18,6.4,293
14367,Adventures in Babysitting,Comedy,en,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",10.557,1987-07-01,6.9,514
455236,Accident Man,"Action,Crime",en,"Mike Fallon, the Accident Man, is a stone cold killer.  When a loved one is murdered by his own crew, Fallon is forced to avenge the one person who actually meant something to him.",15.412,2018-02-06,6.0,334
437375,Looking Glass,"Thriller,Mystery",en,"A psycho- sexual thriller following a couple that buys an old motel in the desert looking for a new beginning, but what seemed at first as an escape is soon a thrilling ride through a mysterious world when Ray discovers a two way mirror and witnesses a horrifying murder. In a twisted game of cat and mouse, Ray must race to save his wife and himself from a gruesome secret connected to the motel and the strange people who visit there.",11.609,2018-02-16,4.7,231
428045,Iron Mask,"Adventure,Fantasy",ru,"Commissioned to map the Far East territories of the Russian Empire, cartographer Jonathan Green sets off on a long journey of unbelievable adventures—making breath-taking discoveries and meeting mysterious creatures, Chinese princesses, deadly masters of oriental martial arts, and even the King of Dragons.",23.173,2019-08-16,6.2,300
13682,Pooh's Heffalump Movie,"Family,Animation,Comedy,Fantasy",en,"Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey of discovery in search of the elusive Heffalump. But as is always the case, this unusual road trip opens their eyes to so much more than just the creature they're seeking.",19.677,2005-02-11,6.8,358
23631,Machete,"Action,Comedy,Thriller",en,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",58.118,2010-09-01,6.3,2754
984,Dirty Harry,"Action,Crime,Thriller",en,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",16.841,1971-12-23,7.5,1881
5175,Rush Hour 2,"Action,Comedy,Crime",en,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",49.466,2001-08-03,6.7,3236
145220,Muppets Most Wanted,"Comedy,Adventure,Crime,Family",en,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",19.524,2014-03-20,6.3,697
38050,The Adjustment Bureau,"Science Fiction,Thriller,Romance",en,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",19.135,2011-03-03,6.7,3844
399174,Isle of Dogs,"Adventure,Comedy,Animation",en,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island that's a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",18.433,2018-03-23,7.9,3937
